,商品ID,賣家ID,商品名稱,價格,使用者ID,留言時間,訂單編號,給星,留言內容,商品規格
0,6844948716,20189220,【日本Sloggi升級款♥5爪冰絲無痕內衣】手捧式內衣 冰絲涼感無痕內衣 無鋼圈 運動內衣 無痕內衣 涼感內衣 冰絲內衣,149.0,33628000,1597416444,50660234323988,5,,['粉紅 L']
1,6844948716,20189220,【日本Sloggi升級款♥5爪冰絲無痕內衣】手捧式內衣 冰絲涼感無痕內衣 無鋼圈 運動內衣 無痕內衣 涼感內衣 冰絲內衣,149.0,91486708,1597403438,50834576082721,5,,"['墨綠 XL', '粉紅 XL', '寶藍 XL', '黝黑 XL']"
2,6844948716,20189220,【日本Sloggi升級款♥5爪冰絲無痕內衣】手捧式內衣 冰絲涼感無痕內衣 無鋼圈 運動內衣 無痕內衣 涼感內衣 冰絲內衣,149.0,17025581,1597387352,50686258643930,5,,"['粉紅 XL', '寶藍 XL', '黝黑 XL']"
3,6844948716,20189220,【日本Sloggi升級款♥5爪冰絲無痕內衣】手捧式內衣 冰絲涼感無痕內衣 無鋼圈 運動內衣 無痕內衣 涼感內衣 冰絲內衣,149.0,6606322,1597358240,50766443000357,5,賣家出貨速度超快，商品價格超優惠，包裝用心，值得推薦的好賣家,"['寶藍 L', '墨綠 L', '黝黑 L', '粉紅 L']"
4,6844948716,20189220,【日本Sloggi升級款♥5爪冰絲無痕內衣】手捧式內衣 冰絲涼感無痕內衣 無鋼圈 運動內衣 無痕內衣 涼感內衣 冰絲內衣,149.0,267821348,1597341036,50786294000265,5,,['黝黑 M']
5,6844948716,20189220,【日本Sloggi升級款♥5爪冰絲無痕內衣】手捧式內衣 冰絲涼感無痕內衣 無鋼圈 運動內衣 無痕內衣 涼感內衣 冰絲內衣,149.0,35145403,1597336581,50842547174908,5,,"['黝黑 M', '寶藍 M']"
6,6844948716,20189220,【日本Sloggi升級款♥5爪冰絲無痕內衣】手捧式內衣 冰絲涼感無痕內衣 無鋼圈 運動內衣 無痕內衣 涼感內衣 冰絲內衣,149.0,279604333,1597245694,50686705289006,4,,['粉紅 M']
7,6844948716,20189220,【日本Sloggi升級款♥5爪冰絲無痕內衣】手捧式內衣 冰絲涼感無痕內衣 無鋼圈 運動內衣 無痕內衣 涼感內衣 冰絲內衣,149.0,76030181,1597243227,50671381288672,5,,['黝黑 M']
8,6844948716,20189220,【日本Sloggi升級款♥5爪冰絲無痕內衣】手捧式內衣 冰絲涼感無痕內衣 無鋼圈 運動內衣 無痕內衣 涼感內衣 冰絲內衣,149.0,79264113,1597238300,50679536353651,5,,"['寶藍 M', '墨綠 M']"
9,6844948716,20189220,【日本Sloggi升級款♥5爪冰絲無痕內衣】手捧式內衣 冰絲涼感無痕內衣 無鋼圈 運動內衣 無痕內衣 涼感內衣 冰絲內衣,149.0,103846092,1597228679,50547166358132,5,,"['黝黑 L', '寶藍 XL', '粉紅 L']"
10,6844948716,20189220,【日本Sloggi升級款♥5爪冰絲無痕內衣】手捧式內衣 冰絲涼感無痕內衣 無鋼圈 運動內衣 無痕內衣 涼感內衣 冰絲內衣,149.0,29135956,1597052978,50477585634121,5,,['寶藍 L']
11,6844948716,20189220,【日本Sloggi升級款♥5爪冰絲無痕內衣】手捧式內衣 冰絲涼感無痕內衣 無鋼圈 運動內衣 無痕內衣 涼感內衣 冰絲內衣,149.0,37679067,1597026965,50428027324948,5,,"['寶藍 L', '墨綠 L']"
12,6844948716,20189220,【日本Sloggi升級款♥5爪冰絲無痕內衣】手捧式內衣 冰絲涼感無痕內衣 無鋼圈 運動內衣 無痕內衣 涼感內衣 冰絲內衣,149.0,7510414,1596894248,50309332290905,5,,"['寶藍 L', '黝黑 L']"
13,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,37731843,1597308393,50662427112603,5,,"['↗新款↗背心灰綠,M', '鉑金款-黑色,M']"
14,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,502097,1597296173,50602801203496,5,,"['↗新款↗背心灰綠,L', '↗新款↗吊帶卡其,XL']"
15,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,13802732,1597291352,50396351601674,5,,"['停產↗吊帶款-灰↗,XXL']"
16,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,76748774,1597234626,50653853028343,5,,"['↗新款↗吊帶卡其,S']"
17,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,7031378,1597137762,50559526699410,5,,"['吊帶款-黑,M']"
18,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,3677248,1597080314,50393264606500,5,,"['吊帶款-黑,S']"
19,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,267071342,1596643076,49785753306949,5,超級好穿，從懷孕到生產，買第四次了！很值得,"['鉑金款-綠色,XXL', '鉑金款-黑色,XXL', '背心款-黑,XXL', '吊帶款-黑,XXL']"
20,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,61497576,1594004752,47357934168632,5,,"['聖誕紅-現貨全尺碼,S']"
21,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,26590925,1593883589,47277275532066,5,,"['吊帶款-黑,M']"
22,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,4838706,1593318057,46839511499445,5,原廠襯墊設計很棒，左右杯竟有車縫在一起，難怪能集中👍,"['↗新款↗背心灰綠,XXL']"
23,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,4130505,1593263366,46791628416338,5,,"['↗新款↗背心灰綠,M', '↗新款↗吊帶卡其,M', '鉑金款-綠色,XL', '背心款-卡其,XL']"
24,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,4589225,1592837196,46160087647268,5,,"['↗新款↗吊帶卡其,L', '背心款-黑,L', '吊帶款-黑,L']"
25,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,8468611,1592554415,46049718617109,5,,"['↗新款↗背心灰綠,L', '吊帶款-黑,XL']"
26,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,94297052,1592373408,44263619356559,5,,"['↗新款↗吊帶卡其,S', '吊帶款-黑,S']"
27,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,3751471,1592294723,45709298475209,5,,"['↗新款↗背心灰綠,XL', '背心款-黑,XL', '背心款-黑,M', '吊帶款-黑,M']"
28,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,3552840,1592223455,45307666835043,5,,"['↗新款↗吊帶卡其,L']"
29,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,101317960,1592218825,44774802301830,5,,"['↗新款↗吊帶卡其,L']"
30,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,9538213,1592002265,44148775863406,5,,"['↗新款↗吊帶卡其,L', '↗新款↗吊帶卡其,M', '背心款-黑,L']"
31,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,35525317,1591793556,42856547643434,5,,"['背心款-黑,XL', '背心款-黑,M']"
32,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,15981329,1591628332,44873235750313,5,,"['↗新款↗背心灰綠,XL', '↗新款↗吊帶卡其,XXL', '背心款-卡其,L', '停產↗吊帶款-灰↗,XXL']"
33,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,208417618,1591447525,42457777528322,5,,"['↗新款↗吊帶卡其,M', '吊帶款-黑,M']"
34,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,30475753,1591423290,44539947404673,5,,"['鉑金款-綠色,M', '鉑金款-黑色,M']"
35,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,26028766,1591422047,44005309492132,5,,"['↗新款↗吊帶卡其,M']"
36,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,5875726,1591323391,44242268850487,5,,"['聖誕紅-現貨全尺碼,M', '吊帶款-黑,M']"
37,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,7311707,1591276242,43725057381576,5,,"['↗新款↗吊帶卡其,M', '吊帶款-黑,M']"
38,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,755100,1591258435,44781946803371,5,,"['↗新款↗吊帶卡其,M']"
39,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,2946481,1591181546,44514658893487,5,超讚的商品品質 超讚的服務 真的很舒服 透氣 涼感 超讚超讚 超讚 超讚的,"['吊帶款-黑,S']"
40,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,29001068,1591096860,44534748765129,5,,"['↗新款↗背心灰綠,S']"
41,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,3349562,1591024600,42865932815997,5,,"['↗新款↗背心灰綠,XL']"
42,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,3099030,1591015986,43686603754723,5,,"['↗新款↗背心灰綠,L', '背心款-卡其,L']"
43,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,10773519,1591012166,43052969055441,5,,"['↗新款↗吊帶卡其,M']"
44,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,33692234,1590981471,42386208065668,4,,"['↗新款↗背心灰綠,S', '↗新款↗吊帶卡其,M']"
45,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,24508734,1590979921,42727879800122,5,,"['↗新款↗吊帶卡其,L', '吊帶款-黑,L']"
46,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,3016835,1590942781,44290211358147,5,,"['↗新款↗背心灰綠,M', '背心款-黑,M']"
47,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,4920567,1590909173,44429433343372,5,賣家就讚，有問題馬上處理，第二次寄還有貼心小禮物，推推推👍🏻,"['背心款-黑,M']"
48,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,13522659,1590899495,42650184321441,5,質感超好的....下次我還會在回購。^n,"['↗新款↗吊帶卡其,M', '吊帶款-黑,M']"
49,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,21382866,1590822063,43420705396186,5,,"['↗新款↗背心灰綠,M', '停產↗吊帶款-灰↗,L']"
50,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,9014372,1590809807,42371573253755,5,,"['吊帶款-黑,S']"
51,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,5372387,1590676335,43956834319080,5,,"['↗新款↗吊帶卡其,S', '吊帶款-黑,L']"
52,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,12195139,1590609229,42448076224334,5,等了2個月之久時間，終於輪到我到貨了😭😭😭女友很喜歡，所以二次回購。,"['聖誕紅,L', '↗新款↗背心灰綠,M', '↗新款↗吊帶卡其,L']"
53,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,11883334,1590603829,43659959422101,5,"商品與賣家描述的完全一致, 真的很喜歡,完全超出期望值,出貨速度快,包裝非常仔細,質量很好, 有需要我會再次光顧,很滿意！很好很好！網上購物這麼激烈，沒想到店家的服務這麼好，商品質量好而價低廉，下次還來希望下次還有機會合作祝你生意興隆質量非常好，出乎我的意料包裝非常仔細。","['↗新款↗背心灰綠,M', '背心款-黑,M']"
54,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,14215596,1590573481,43825992650192,5,很詳細的介紹且有問必答非常的有耐心，重點是出貨速度真的超快！還送了好的禮物～非常推！！,"['鉑金款-綠色,S', '停產↗吊帶款-灰↗,S']"
55,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,18852597,1590509598,42089807066488,4,從月初等到月底才拿到 外盒改包裝還是被壓到了😭  而且這次沒有送洗衣網 但有衣架也很好看 為了新色等待很值得❤️,"['↗新款↗吊帶卡其,S', '吊帶款-黑,S']"
56,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,4400140,1590390083,42121885350254,5,,"['↗新款↗吊帶卡其,S']"
57,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,8302207,1590363527,43473450350969,5,,"['吊帶款-黑,M']"
58,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,14164399,1590285584,43403336498364,5,好穿！回購第二次！,"['↗新款↗背心灰綠,M']"
59,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,120843582,1590253925,42029448494537,5,,"['↗新款↗背心灰綠,S', '↗新款↗吊帶卡其,S']"
60,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,5452427,1590236231,42451259922955,5,超讚出貨時間快.包裝完整.超讚的商品品質.超讚的cp值.超讚的服務，值得推薦,"['聖誕紅,XL', '↗新款↗吊帶卡其,XL']"
61,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,1237463,1590202601,42792197202237,5,,"['↗新款↗吊帶卡其,XXL', '停產↗吊帶款-灰↗,XXL', '吊帶款-黑,XXL']"
62,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,8516036,1590161754,41409300628223,5,,"['聖誕紅,M', '↗新款↗吊帶卡其,M', '吊帶款-黑,M']"
63,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,8118831,1590139824,43570889622751,5,,"['吊帶款-黑,XL']"
64,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,4670774,1589959151,43404807828290,5,,"['背心款-卡其,XL', '吊帶款-黑,M']"
65,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,10773441,1589884600,43166355246595,5,,"['↗新款↗背心灰綠,S', '停產↗吊帶款-灰↗,L']"
66,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,120843582,1589771245,42029911668294,5,,"['↗新款↗背心灰綠,L', '↗新款↗吊帶卡其,L', '背心款-卡其,L', '吊帶款-黑,L']"
67,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,10430021,1589523712,43048108432533,5,,"['背心款-黑,L', '吊帶款-黑,L']"
68,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,29869275,1589443663,41561123136134,5,已經第二次回購了，賣家還是很貼心的附上小禮物🎁,"['聖誕紅,M']"
69,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,5862538,1589435409,42484906404476,5,,"['鉑金款-黑色,L', '背心款-黑,L']"
70,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,10773441,1589413473,41524293676690,5,超讚的商品品質，已經第二次購買了😊謝謝好賣家~😊,"['↗新款↗背心灰綠,M', '↗新款↗吊帶卡其,L']"
71,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,3190111,1589390873,42567499171160,5,推~,"['↗新款↗背心灰綠,XXL', '鉑金款-綠色,XXL', '背心款-黑,XXL']"
72,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,8083625,1589382783,41527893466928,5,,"['聖誕紅,M', '↗新款↗背心灰綠,M']"
73,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,16253605,1589377651,42658417720834,5,超讚的商品品質^n超讚的CP值^n超美的啦🥰🥰^n闆娘人超好還送小禮物❤️❤️,"['背心款-黑,M', '吊帶款-黑,L']"
74,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,255508222,1589346068,42739801823141,5,,"['吊帶款-黑,XL']"
75,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,8118831,1589288965,41827722022382,5,,"['↗新款↗吊帶卡其,XL', '背心款-黑,L']"
76,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,22981536,1589268040,42424044243084,5,,"['停產↗吊帶款-灰↗,L', '吊帶款-黑,L']"
77,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,5222467,1589258646,42037795700894,5,,"['↗新款↗背心灰綠,M', '背心款-黑,M']"
78,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,12114033,1589203916,42698689189594,5,超級好穿,"['↗新款↗背心灰綠,L', '背心款-黑,L', '停產↗吊帶款-灰↗,L']"
79,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,11376899,1589194973,42712143687072,5,面對問題，回覆快速；秒寄貨，贈送小禮物，很貼心實用。謝謝您！,"['鉑金款-黑色,M', '背心款-黑,S']"
80,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,101317960,1589161695,41864535342854,5,,"['↗新款↗背心灰綠,M', '↗新款↗吊帶卡其,L']"
81,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,226298763,1589081156,40744638103938,5,🏆🏆🏆🏆🏆^n很棒的出貨速度^n很棒的好賣家^n很棒的商品品質^n很值得推薦的賣場^n很值得回購的賣場,"['鉑金款-綠色,XXL', '吊帶款-灰,XXL', '吊帶款-黑,XXL']"
82,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,45155573,1588998017,42332328434878,5,,"['停產↗吊帶款-灰↗,XL', '停產↗吊帶款-灰↗,L', '吊帶款-黑,XL']"
83,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,3838275,1588857406,42124494655058,5,,"['停產↗吊帶款-灰↗,XL', '吊帶款-黑,XL']"
84,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,8083625,1588778154,40491557669708,5,,"['↗新款↗背心灰綠,M', '鉑金款-綠色,M']"
85,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,7311707,1588724124,40060259508409,5,,"['↗新款↗背心灰綠,M', '背心款-黑,M']"
86,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,11230579,1588686393,40981700206006,5,,"['↗新款↗背心灰綠,M', '背心款-卡其,M', '背心款-黑,M']"
87,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,76831211,1588640615,42012235650355,5,品質很棒，第一次買，之後喜歡的話，繼續回購！,"['背心款-卡其,S']"
88,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,12345006,1588638183,41744741816956,5,,"['背心款-卡其,M', '吊帶款-灰,M']"
89,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,4642009,1588548469,42026371931032,5,👍👍👍,"['↗新款↗背心灰綠,M', '鉑金款-綠色,M', '背心款-黑,M']"
90,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,20987168,1588500035,39969776158355,5,,"['↗新款↗背心灰綠,M', '鉑金款-黑色,M']"
91,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,1656699,1588492652,41583663232423,5,,"['吊帶款-黑,S']"
92,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,2380166,1588472425,41354379927520,5,,"['吊帶款-黑,S']"
93,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,3981624,1588472151,41582271473113,5,回覆問題非常快速，也會迅速地解決買家問題，下次有需要會再回購,"['吊帶款-灰,M']"
94,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,3677248,1588438478,41762933756414,5,材質很好摸，穿起來很舒服，不會感覺勒住！！雖然很可惜銀灰色停產沒買到，但新款灰綠色也很好看,"['吊帶款-灰,S']"
95,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,4251017,1588318380,41667554909390,5,,"['吊帶款-灰,S']"
96,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,3453748,1588118563,41571028903020,5,,"['↗新款↗背心灰綠,M']"
97,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,4861912,1587793882,41247858696394,5,,"['鉑金款-綠色,S', '鉑金款-黑色,S']"
98,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,16353463,1587708397,41245274072534,5,,"['吊帶款-灰,L', '吊帶款-黑,L']"
99,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,1987320,1587551651,40306234077242,5,,"['吊帶款-黑,L']"
100,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,9331451,1587541760,40886030842188,5,商品寄件迅速，包裝的也很完整，cp值高，是個值得推薦的好賣家，需要會在回購,"['背心款-黑,M', '吊帶款-黑,M']"
101,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,8197377,1587346234,38512265698342,5,,"['吊帶款-灰,S', '吊帶款-黑,S']"
102,5215849945,8974669,附發票 kissy內衣 女生內衣  kissy內衣如吻 kissy鉑金款 kissy 運動內衣  無痕無鋼圈 流行內衣,690.0,43578388,1587292409,40715963746022,5,,"['背心款-黑,M']"
